,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Year,Month,Days,Week,City,Total Revenue
26740,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 17:00:00,"833 Pine St, San Francisco, CA 94016",2019,9,19,38,San Francisco,3.839999914169312
26741,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 01:38:00,"502 Jefferson St, Boston, MA 02215",2019,9,19,38,Boston,2.990000009536743
26756,Macbook Pro Laptop,1.0,1700.0,2019-09-19 13:04:00,"477 1st St, New York City, NY 10001",2019,9,19,38,New York City,1700.0
26779,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 09:36:00,"354 Main St, Atlanta, GA 30301",2019,9,19,38,Atlanta,2.990000009536743
26804,Bose SoundSport Headphones,1.0,99.98999786376952,2019-09-19 10:48:00,"80 Pine St, Seattle, WA 98101",2019,9,19,38,Seattle,99.98999786376952
26848,34in Ultrawide Monitor,1.0,379.989990234375,2019-09-19 20:26:00,"174 Sunset St, San Francisco, CA 94016",2019,9,19,38,San Francisco,379.989990234375
26944,Google Phone,1.0,600.0,2019-09-19 21:55:00,"676 Jefferson St, Atlanta, GA 30301",2019,9,19,38,Atlanta,600.0
27063,Wired Headphones,1.0,11.989999771118164,2019-09-19 13:39:00,"51 5th St, Austin, TX 73301",2019,9,19,38,Austin,11.989999771118164
27072,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 12:27:00,"46 Park St, New York City, NY 10001",2019,9,19,38,New York City,14.949999809265137
27183,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 13:12:00,"984 7th St, Seattle, WA 98101",2019,9,19,38,Seattle,14.949999809265137
27184,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 13:12:00,"984 7th St, Seattle, WA 98101",2019,9,19,38,Seattle,11.949999809265137
27198,Flatscreen TV,2.0,300.0,2019-09-19 20:32:00,"205 North St, Portland, OR 97035",2019,9,19,38,Portland,600.0
27234,27in 4K Gaming Monitor,1.0,389.989990234375,2019-09-19 04:30:00,"836 13th St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,389.989990234375
27276,AA Batteries (4-pack),2.0,2.990000009536743,2019-09-19 11:04:00,"927 Johnson St, San Francisco, CA 94016",2019,9,19,38,San Francisco,5.980000019073486
27301,AA Batteries (4-pack),5.0,3.839999914169312,2019-09-19 11:56:00,"250 12th St, Atlanta, GA 30301",2019,9,19,38,Atlanta,19.19999957084656
27313,Wired Headphones,1.0,11.989999771118164,2019-09-19 20:43:00,"725 River St, New York City, NY 10001",2019,9,19,38,New York City,11.989999771118164
27315,27in FHD Monitor,1.0,149.99000549316406,2019-09-19 10:10:00,"737 13th St, San Francisco, CA 94016",2019,9,19,38,San Francisco,149.99000549316406
27321,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 11:53:00,"429 River St, New York City, NY 10001",2019,9,19,38,New York City,11.949999809265137
27343,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 23:15:00,"4 13th St, Austin, TX 73301",2019,9,19,38,Austin,2.990000009536743
27346,iPhone,1.0,700.0,2019-09-19 22:23:00,"108 Dogwood St, San Francisco, CA 94016",2019,9,19,38,San Francisco,700.0
27347,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 22:23:00,"108 Dogwood St, San Francisco, CA 94016",2019,9,19,38,San Francisco,14.949999809265137
27348,Wired Headphones,1.0,11.989999771118164,2019-09-19 22:23:00,"108 Dogwood St, San Francisco, CA 94016",2019,9,19,38,San Francisco,11.989999771118164
27358,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 17:01:00,"690 Willow St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,11.949999809265137
27413,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 14:30:00,"517 Washington St, Austin, TX 73301",2019,9,19,38,Austin,3.839999914169312
27418,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 09:51:00,"826 14th St, San Francisco, CA 94016",2019,9,19,38,San Francisco,2.990000009536743
27461,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 20:59:00,"10 Main St, San Francisco, CA 94016",2019,9,19,38,San Francisco,3.839999914169312
27512,AA Batteries (4-pack),3.0,2.990000009536743,2019-09-19 20:09:00,"644 Lincoln St, San Francisco, CA 94016",2019,9,19,38,San Francisco,8.97000002861023
27549,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 14:03:00,"69 Sunset St, New York City, NY 10001",2019,9,19,38,New York City,3.839999914169312
27578,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 12:16:00,"697 River St, Seattle, WA 98101",2019,9,19,38,Seattle,11.949999809265137
27606,Flatscreen TV,1.0,300.0,2019-09-19 23:30:00,"180 South St, Austin, TX 73301",2019,9,19,38,Austin,300.0
27607,27in FHD Monitor,1.0,149.99000549316406,2019-09-19 16:20:00,"625 Washington St, San Francisco, CA 94016",2019,9,19,38,San Francisco,149.99000549316406
27668,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 16:09:00,"412 Jefferson St, San Francisco, CA 94016",2019,9,19,38,San Francisco,3.839999914169312
27669,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 16:09:00,"412 Jefferson St, San Francisco, CA 94016",2019,9,19,38,San Francisco,14.949999809265137
27701,iPhone,1.0,700.0,2019-09-19 15:39:00,"478 Lakeview St, San Francisco, CA 94016",2019,9,19,38,San Francisco,700.0
27702,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 15:39:00,"478 Lakeview St, San Francisco, CA 94016",2019,9,19,38,San Francisco,14.949999809265137
27745,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 18:33:00,"719 10th St, San Francisco, CA 94016",2019,9,19,38,San Francisco,14.949999809265137
27785,AA Batteries (4-pack),2.0,2.990000009536743,2019-09-19 22:18:00,"254 Pine St, San Francisco, CA 94016",2019,9,19,38,San Francisco,5.980000019073486
27786,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 22:18:00,"254 Pine St, San Francisco, CA 94016",2019,9,19,38,San Francisco,14.949999809265137
27805,USB-C Charging Cable,2.0,11.949999809265137,2019-09-19 10:52:00,"735 1st St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,23.899999618530273
27816,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 01:26:00,"438 13th St, Seattle, WA 98101",2019,9,19,38,Seattle,3.839999914169312
27842,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 18:01:00,"572 Spruce St, San Francisco, CA 94016",2019,9,19,38,San Francisco,11.949999809265137
27866,Bose SoundSport Headphones,1.0,99.98999786376952,2019-09-19 19:53:00,"878 Washington St, Boston, MA 02215",2019,9,19,38,Boston,99.98999786376952
27870,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 12:54:00,"276 Elm St, Boston, MA 02215",2019,9,19,38,Boston,14.949999809265137
27891,Apple Airpods Headphones,1.0,150.0,2019-09-19 08:57:00,"72 Jefferson St, San Francisco, CA 94016",2019,9,19,38,San Francisco,150.0
28011,iPhone,1.0,700.0,2019-09-19 19:09:00,"806 Adams St, Seattle, WA 98101",2019,9,19,38,Seattle,700.0
28019,Vareebadd Phone,1.0,400.0,2019-09-19 09:35:00,"154 Hickory St, New York City, NY 10001",2019,9,19,38,New York City,400.0
28024,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 09:28:00,"130 North St, Seattle, WA 98101",2019,9,19,38,Seattle,14.949999809265137
28104,Apple Airpods Headphones,1.0,150.0,2019-09-19 14:57:00,"714 Madison St, New York City, NY 10001",2019,9,19,38,New York City,150.0
28149,AA Batteries (4-pack),2.0,2.990000009536743,2019-09-19 13:44:00,"851 Jackson St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,5.980000019073486
28171,27in FHD Monitor,1.0,149.99000549316406,2019-09-19 18:25:00,"560 Cherry St, San Francisco, CA 94016",2019,9,19,38,San Francisco,149.99000549316406
28178,AA Batteries (4-pack),2.0,2.990000009536743,2019-09-19 09:21:00,"238 Pine St, San Francisco, CA 94016",2019,9,19,38,San Francisco,5.980000019073486
28189,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 20:58:00,"319 Walnut St, Seattle, WA 98101",2019,9,19,38,Seattle,14.949999809265137
28203,34in Ultrawide Monitor,1.0,379.989990234375,2019-09-19 22:14:00,"901 South St, San Francisco, CA 94016",2019,9,19,38,San Francisco,379.989990234375
28224,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 13:45:00,"589 Jefferson St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,11.949999809265137
28238,Wired Headphones,1.0,11.989999771118164,2019-09-19 07:45:00,"744 Elm St, San Francisco, CA 94016",2019,9,19,38,San Francisco,11.989999771118164
28259,20in Monitor,1.0,109.98999786376952,2019-09-19 11:24:00,"204 11th St, Portland, OR 97035",2019,9,19,38,Portland,109.98999786376952
28266,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 15:58:00,"38 Walnut St, New York City, NY 10001",2019,9,19,38,New York City,3.839999914169312
28284,Wired Headphones,1.0,11.989999771118164,2019-09-19 20:07:00,"638 8th St, Austin, TX 73301",2019,9,19,38,Austin,11.989999771118164
28329,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 19:45:00,"453 10th St, Atlanta, GA 30301",2019,9,19,38,Atlanta,11.949999809265137
28353,AA Batteries (4-pack),2.0,2.990000009536743,2019-09-19 14:02:00,"473 8th St, Atlanta, GA 30301",2019,9,19,38,Atlanta,5.980000019073486
28355,Bose SoundSport Headphones,1.0,99.98999786376952,2019-09-19 13:53:00,"403 9th St, New York City, NY 10001",2019,9,19,38,New York City,99.98999786376952
28381,Wired Headphones,1.0,11.989999771118164,2019-09-19 07:34:00,"561 Pine St, Austin, TX 73301",2019,9,19,38,Austin,11.989999771118164
28454,AA Batteries (4-pack),2.0,2.990000009536743,2019-09-19 10:16:00,"38 11th St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,5.980000019073486
28473,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 09:46:00,"351 2nd St, Boston, MA 02215",2019,9,19,38,Boston,3.839999914169312
28525,Flatscreen TV,1.0,300.0,2019-09-19 16:01:00,"511 7th St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,300.0
28535,Flatscreen TV,1.0,300.0,2019-09-19 05:41:00,"264 2nd St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,300.0
28595,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 14:34:00,"665 Highland St, Dallas, TX 75001",2019,9,19,38,Dallas,2.990000009536743
28654,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 22:39:00,"402 Main St, Atlanta, GA 30301",2019,9,19,38,Atlanta,11.949999809265137
28669,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 22:57:00,"296 14th St, Austin, TX 73301",2019,9,19,38,Austin,2.990000009536743
28699,USB-C Charging Cable,2.0,11.949999809265137,2019-09-19 11:10:00,"846 Forest St, San Francisco, CA 94016",2019,9,19,38,San Francisco,23.899999618530273
28709,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 22:08:00,"5 2nd St, San Francisco, CA 94016",2019,9,19,38,San Francisco,3.839999914169312
28726,iPhone,1.0,700.0,2019-09-19 13:16:00,"943 4th St, Portland, OR 97035",2019,9,19,38,Portland,700.0
28809,iPhone,1.0,700.0,2019-09-19 10:05:00,"77 Elm St, New York City, NY 10001",2019,9,19,38,New York City,700.0
28848,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 19:12:00,"326 Hill St, Seattle, WA 98101",2019,9,19,38,Seattle,2.990000009536743
28940,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 15:52:00,"153 Church St, New York City, NY 10001",2019,9,19,38,New York City,11.949999809265137
28960,Wired Headphones,1.0,11.989999771118164,2019-09-19 21:20:00,"640 Johnson St, Atlanta, GA 30301",2019,9,19,38,Atlanta,11.989999771118164
28977,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 15:24:00,"442 West St, New York City, NY 10001",2019,9,19,38,New York City,11.949999809265137
29008,Flatscreen TV,1.0,300.0,2019-09-19 19:39:00,"928 West St, Portland, OR 97035",2019,9,19,38,Portland,300.0
29022,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 23:44:00,"111 Meadow St, New York City, NY 10001",2019,9,19,38,New York City,11.949999809265137
29028,LG Washing Machine,1.0,600.0,2019-09-19 15:46:00,"824 Washington St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,600.0
29049,27in 4K Gaming Monitor,1.0,389.989990234375,2019-09-19 09:42:00,"485 Jackson St, San Francisco, CA 94016",2019,9,19,38,San Francisco,389.989990234375
29079,iPhone,1.0,700.0,2019-09-19 09:40:00,"778 Johnson St, Seattle, WA 98101",2019,9,19,38,Seattle,700.0
29111,Flatscreen TV,1.0,300.0,2019-09-19 15:20:00,"773 7th St, San Francisco, CA 94016",2019,9,19,38,San Francisco,300.0
29131,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 11:07:00,"453 North St, New York City, NY 10001",2019,9,19,38,New York City,2.990000009536743
29178,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 22:25:00,"275 Madison St, San Francisco, CA 94016",2019,9,19,38,San Francisco,14.949999809265137
29193,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 21:11:00,"443 West St, Dallas, TX 75001",2019,9,19,38,Dallas,14.949999809265137
29202,AA Batteries (4-pack),4.0,3.839999914169312,2019-09-19 22:35:00,"473 Main St, Atlanta, GA 30301",2019,9,19,38,Atlanta,15.359999656677248
29226,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 14:44:00,"508 6th St, Boston, MA 02215",2019,9,19,38,Boston,14.949999809265137
29233,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 06:47:00,"413 Church St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,3.839999914169312
29256,Bose SoundSport Headphones,1.0,99.98999786376952,2019-09-19 21:35:00,"900 Ridge St, Portland, OR 97035",2019,9,19,38,Portland,99.98999786376952
29283,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 05:37:00,"194 Highland St, Portland, OR 97035",2019,9,19,38,Portland,2.990000009536743
29303,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 10:57:00,"911 9th St, New York City, NY 10001",2019,9,19,38,New York City,3.839999914169312
29369,27in FHD Monitor,1.0,149.99000549316406,2019-09-19 13:08:00,"371 Spruce St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,149.99000549316406
29375,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 09:32:00,"894 14th St, Dallas, TX 75001",2019,9,19,38,Dallas,11.949999809265137
29434,LG Washing Machine,1.0,600.0,2019-09-19 09:22:00,"343 Adams St, San Francisco, CA 94016",2019,9,19,38,San Francisco,600.0
29445,34in Ultrawide Monitor,1.0,379.989990234375,2019-09-19 20:15:00,"770 Hickory St, Atlanta, GA 30301",2019,9,19,38,Atlanta,379.989990234375
29454,Google Phone,1.0,600.0,2019-09-19 19:15:00,"410 Sunset St, Boston, MA 02215",2019,9,19,38,Boston,600.0
29470,AA Batteries (4-pack),2.0,3.839999914169312,2019-09-19 18:36:00,"310 Highland St, Seattle, WA 98101",2019,9,19,38,Seattle,7.679999828338624
29556,AA Batteries (4-pack),2.0,3.839999914169312,2019-09-19 13:49:00,"281 Highland St, New York City, NY 10001",2019,9,19,38,New York City,7.679999828338624
29571,Wired Headphones,1.0,11.989999771118164,2019-09-19 12:07:00,"127 Sunset St, Boston, MA 02215",2019,9,19,38,Boston,11.989999771118164
29592,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 12:04:00,"916 8th St, San Francisco, CA 94016",2019,9,19,38,San Francisco,11.949999809265137
29595,AA Batteries (4-pack),3.0,3.839999914169312,2019-09-19 13:25:00,"225 14th St, New York City, NY 10001",2019,9,19,38,New York City,11.519999742507936
29597,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 10:54:00,"47 12th St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,2.990000009536743
29617,AA Batteries (4-pack),2.0,3.839999914169312,2019-09-19 22:01:00,"982 Forest St, New York City, NY 10001",2019,9,19,38,New York City,7.679999828338624
29725,Macbook Pro Laptop,1.0,1700.0,2019-09-19 10:49:00,"65 Lakeview St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,1700.0
29726,Wired Headphones,1.0,11.989999771118164,2019-09-19 16:51:00,"73 Lake St, Boston, MA 02215",2019,9,19,38,Boston,11.989999771118164
29779,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 22:14:00,"924 Pine St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,3.839999914169312
29812,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 13:51:00,"552 11th St, Seattle, WA 98101",2019,9,19,38,Seattle,2.990000009536743
29838,Bose SoundSport Headphones,1.0,99.98999786376952,2019-09-19 00:04:00,"71 4th St, Seattle, WA 98101",2019,9,19,38,Seattle,99.98999786376952
29841,Apple Airpods Headphones,1.0,150.0,2019-09-19 23:22:00,"33 Cherry St, San Francisco, CA 94016",2019,9,19,38,San Francisco,150.0
29847,Macbook Pro Laptop,1.0,1700.0,2019-09-19 21:09:00,"477 Madison St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,1700.0
29861,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 12:04:00,"429 8th St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,2.990000009536743
29886,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 19:09:00,"273 North St, Seattle, WA 98101",2019,9,19,38,Seattle,14.949999809265137
29923,Apple Airpods Headphones,1.0,150.0,2019-09-19 21:15:00,"449 Church St, Boston, MA 02215",2019,9,19,38,Boston,150.0
29954,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 13:10:00,"29 Hill St, New York City, NY 10001",2019,9,19,38,New York City,11.949999809265137
29955,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 12:37:00,"490 Washington St, Boston, MA 02215",2019,9,19,38,Boston,3.839999914169312
29998,Bose SoundSport Headphones,1.0,99.98999786376952,2019-09-19 17:26:00,"337 11th St, Austin, TX 73301",2019,9,19,38,Austin,99.98999786376952
30004,iPhone,1.0,700.0,2019-09-19 22:52:00,"366 Ridge St, New York City, NY 10001",2019,9,19,38,New York City,700.0
30010,34in Ultrawide Monitor,1.0,379.989990234375,2019-09-19 15:11:00,"582 Ridge St, Atlanta, GA 30301",2019,9,19,38,Atlanta,379.989990234375
30068,Flatscreen TV,1.0,300.0,2019-09-19 10:55:00,"937 Madison St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,300.0
30072,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 15:58:00,"586 Ridge St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,3.839999914169312
30074,Google Phone,1.0,600.0,2019-09-19 13:51:00,"79 Highland St, New York City, NY 10001",2019,9,19,38,New York City,600.0
30079,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 12:40:00,"317 11th St, San Francisco, CA 94016",2019,9,19,38,San Francisco,11.949999809265137
30093,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 13:17:00,"372 Willow St, San Francisco, CA 94016",2019,9,19,38,San Francisco,11.949999809265137
30101,iPhone,1.0,700.0,2019-09-19 12:01:00,"938 Pine St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,700.0
30106,Bose SoundSport Headphones,1.0,99.98999786376952,2019-09-19 10:54:00,"903 Dogwood St, Austin, TX 73301",2019,9,19,38,Austin,99.98999786376952
30117,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 20:08:00,"701 Elm St, Portland, OR 97035",2019,9,19,38,Portland,11.949999809265137
30119,AA Batteries (4-pack),1.0,2.990000009536743,2019-09-19 12:45:00,"166 Madison St, Seattle, WA 98101",2019,9,19,38,Seattle,2.990000009536743
30140,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 18:26:00,"126 Walnut St, Dallas, TX 75001",2019,9,19,38,Dallas,14.949999809265137
30163,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 22:39:00,"670 Lake St, Los Angeles, CA 90001",2019,9,19,38,Los Angeles,11.949999809265137
30171,AA Batteries (4-pack),1.0,3.839999914169312,2019-09-19 20:42:00,"507 Lakeview St, Seattle, WA 98101",2019,9,19,38,Seattle,3.839999914169312
30229,AA Batteries (4-pack),3.0,2.990000009536743,2019-09-19 10:08:00,"107 4th St, Atlanta, GA 30301",2019,9,19,38,Atlanta,8.97000002861023
30260,Lightning Charging Cable,1.0,14.949999809265137,2019-09-19 19:12:00,"88 Main St, San Francisco, CA 94016",2019,9,19,38,San Francisco,14.949999809265137
30294,34in Ultrawide Monitor,1.0,379.989990234375,2019-09-19 14:46:00,"513 North St, Atlanta, GA 30301",2019,9,19,38,Atlanta,379.989990234375
30322,Flatscreen TV,1.0,300.0,2019-09-19 08:33:00,"735 Maple St, San Francisco, CA 94016",2019,9,19,38,San Francisco,300.0
30360,AA Batteries (4-pack),2.0,3.839999914169312,2019-09-19 14:07:00,"114 Jackson St, San Francisco, CA 94016",2019,9,19,38,San Francisco,7.679999828338624
30400,USB-C Charging Cable,1.0,11.949999809265137,2019-09-19 22:45:00,"645 7th St, Seattle, WA 98101",2019,9,19,38,Seattle,11.949999809265137
